Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Area,Road Width,Road Type,Build Area,Amenities,Pricepersqft
Other,Kathmandu,47500000,10,6,3.0,0,East,2074.0,1027.75,36.08924,None,1027.75,7,46217.465336901
Other,Lalitpur,950000,0,0,3.0,0,South,2074.0,3422.5,24.0,None,3422.5,0,277.57487216946674
Chabahil,Kathmandu,35000000,10,4,3.0,0,West,2074.0,1540.125,20.0,None,1540.125,0,22725.428130833538
Other,Lalitpur,2000000,0,0,3.0,0,West,2074.0,5357.25,14.0,None,5357.25,0,373.325866815997
Other,Kathmandu,2500000,0,0,3.0,0,South,2074.0,11964.75,14.0,None,11964.75,0,208.94711548507073
Other,Kathmandu,20000000,5,3,3.0,0,North,2074.0,11961.75,20.0,None,11961.75,6,1671.9961544088449
Other,Kathmandu,25000000,3,4,4.0,0,South East,2074.0,3000.0,13.0,None,3000.0,6,8333.333333333334
Other,Kathmandu,49500000,7,7,3.0,0,South,2074.0,3080.25,10.0,None,3080.25,7,16070.124178232287
Other,Kathmandu,18000000,4,4,2.0,0,South East,2074.0,2053.5,20.0,None,2053.5,5,8765.522279035793
Other,Kathmandu,6000000,0,0,3.0,0,South,2074.0,3251.375,20.0,None,3251.375,0,1845.3731113759563
Bhaisepati,Lalitpur,2650000,0,0,3.0,0,North,2074.0,2738.0,13.0,None,2738.0,0,967.8597516435354
Other,Kathmandu,43500000,6,0,3.0,0,West,2074.0,8317.75,20.0,None,8317.75,5,5229.779688016591
Other,Bhaktapur,35000000,14,4,3.0,0,East,2074.0,2429.975,14.0,None,2429.975,5,14403.440364612805
Other,Kathmandu,60000000,0,0,3.0,0,East,2074.0,4107.0,13.0,None,4107.0,5,14609.203798392988
Other,Kathmandu,4200000,0,0,3.0,0,West,2074.0,7529.5,20.0,None,7529.5,0,557.8059632113686
Other,Kathmandu,13000000,4,2,3.0,0,South,2074.0,1642.8,16.0,None,1642.8,0,7913.318724129535
Other,Kathmandu,2700000,0,0,3.0,0,North East,2074.0,2498.425,13.0,None,2498.425,0,1080.6808289222208
Other,Kathmandu,2100000,0,0,3.0,0,North East,2074.0,2053.5,22.0,None,2053.5,0,1022.6442658875092
Other,Kathmandu,38000000,7,4,3.0,4,East,2074.0,2087.725,14.0,None,2087.725,7,18201.63096193225
Other,Kathmandu,3700000,0,0,3.0,0,North East,2074.0,18909.5,16.0,None,18909.5,0,195.66884370290066
Other,Kathmandu,70000000,3,4,2.0,4,North West,2074.0,93178.5,20.0,None,93178.5,5,751.2462638913483
Other,Lalitpur,251000000,0,0,3.0,0,North East,2074.0,53647.6875,16.0,None,53647.6875,0,4678.673241973384
Other,Kathmandu,41500000,8,7,3.0,0,East,2074.0,20620.75,14.0,None,20620.75,0,2012.5359164918832
Other,Bhaktapur,22500000,12,4,3.0,0,South,2074.0,1369.0,20.0,None,2610.0,0,16435.35427319211
Hattigauda,Kathmandu,5500000,0,0,3.0,0,South East,2074.0,2395.75,20.0,None,2395.75,0,2295.7320254617553
Other,Kathmandu,40100000,5,2,2.0,0,East,2074.0,12307.0,14.0,None,12307.0,6,3258.308279840741
Hattigauda,Kathmandu,1800000,0,0,3.0,0,South East,2074.0,5133.75,16.0,None,5133.75,0,350.6208911614317
Other,Kathmandu,13000000,0,0,3.0,0,North,2074.0,21989.75,17.0,None,21989.75,0,591.1845291556293
Other,Kathmandu,13500000,0,0,3.0,0,North East,2074.0,16753.25,20.0,None,16753.25,0,805.8137973229075
Other,Kathmandu,13000000,0,0,3.0,0,South East,2074.0,27380.0,20.0,None,27380.0,0,474.7991234477721
Hattigauda,Kathmandu,2500000,0,0,3.0,0,North East,2074.0,2053.5,12.0,None,2053.5,0,1217.4336498660823
Other,Kathmandu,16500000,5,3,3.0,1,North,2073.0,1026.75,10.0,None,1026.75,7,16070.124178232287
Other,Kathmandu,2700000,0,0,3.0,0,South,2074.0,20535.0,12.0,None,20535.0,0,131.4828341855369
Baluwatar,Kathmandu,4800000,0,0,3.0,0,South East,2074.0,21989.75,12.0,None,21989.75,0,218.28351845746315
Other,Kathmandu,1850000,0,0,3.0,0,North East,2074.0,6845.0,15.0,None,6845.0,0,270.27027027027026
Other,Lalitpur,6800000,0,0,3.0,0,East,2074.0,2053.5,15.0,None,2053.5,0,3311.4195276357436
Other,Kathmandu,1750000,0,0,3.0,0,South East,2074.0,43808.0,20.0,None,43808.0,0,39.94704163623083
Other,Kathmandu,55000000,0,0,2.0,0,West,2074.0,19594.0,20.0,None,19594.0,0,2806.9817291007453
Other,Kathmandu,6000000,0,0,3.0,0,South East,2074.0,1369.0,12.0,None,1369.0,0,4382.7611395178965
Bhangal,Kathmandu,1600000,0,0,3.0,0,South East,2074.0,10952.0,15.0,None,10952.0,0,146.09203798392988
Budhanilkantha,Kathmandu,2100000,0,0,3.0,0,East,2074.0,5476.0,15.0,None,5476.0,0,383.4915997078159
Budhanilkantha,Kathmandu,2600000,0,0,3.0,0,North East,2074.0,1369.0,20.0,None,1369.0,0,1899.1964937910884
Other,Kathmandu,3200000,0,0,3.0,0,South East,2074.0,10952.0,0.0,None,10952.0,0,292.18407596785977
Budhanilkantha,Kathmandu,2500000,0,0,3.0,0,South East,2074.0,1711.25,12.0,None,1711.25,0,1460.9203798392987
Dhapasi,Kathmandu,26000000,4,3,3.0,0,West,2074.0,19936.25,15.0,None,19936.25,6,1304.157000438899
Other,Kathmandu,5100000,0,0,3.0,0,East,2074.0,8316.75,13.0,None,8316.75,0,613.2203084137434
Other,Lalitpur,33000000,8,7,3.5,2,East,2075.0,2429.975,10.0,None,3400.0,10,13580.386629492074
Hattigauda,Kathmandu,55000000,4,4,2.0,2,East,2066.0,9685.75,13.0,None,9685.75,12,5678.445138476628
Other,Pokhara,3500000,0,0,3.0,0,South East,2074.0,2900.0,20.0,None,2900.0,4,1206.896551724138
Other,Kathmandu,5500000,0,0,3.0,0,East,2074.0,3764.75,13.0,None,3764.75,0,1460.9203798392987
Other,Kathmandu,4500000,0,0,3.0,0,South,2074.0,2395.75,13.0,None,2395.75,0,1878.326202650527
Other,Pokhara,600000000,0,0,3.0,0,South East,2074.0,18139.25,25.0,None,18139.25,0,33077.442562399214
Other,Others,62000000,0,0,3.0,0,South,2074.0,22930.75,25.0,None,22930.75,0,2703.792941792135
Other,Pokhara,14000000,0,0,3.0,0,South East,2074.0,219040.0,20.0,None,219040.0,0,63.91526661796932
Other,Kathmandu,240000000,0,0,3.0,0,West,2074.0,7529.5,19.68504,None,7529.5,0,31874.626469221064
Other,Others,10000000,0,0,3.0,0,East,2074.0,21305.25,25.0,None,21305.25,0,469.36787880921366
Other,Kathmandu,110000000,0,13,5.0,12,South East,2073.0,3764.75,23.0,None,11000.0,2,29218.407596785975
Other,Pokhara,350000000,0,0,3.0,0,South,2074.0,10267.5,36.08924,None,10267.5,0,34088.1421962503
Other,Kathmandu,15000000,0,0,3.0,0,East,2074.0,3080.25,36.08924,None,3080.25,0,4869.734599464329
Other,Lalitpur,2800000,0,0,3.0,0,South,2074.0,2738.0,24.0,None,2890.0,0,1022.6442658875092
Other,Kathmandu,5800000,0,0,3.0,0,North,2074.0,18481.5,32.0,None,18481.5,0,313.8273408543679
Budhanilkantha,Kathmandu,1500000,0,0,3.0,0,North,2074.0,27380.0,15.0,None,27380.0,0,54.7845142439737
Other,Kathmandu,1600000,0,0,3.0,0,North East,2074.0,8316.75,13.0,None,8316.75,0,192.38284185529204
Other,Kathmandu,875000,0,0,3.0,0,South East,2074.0,1369.0,13.0,None,1369.0,0,639.1526661796933
Other,Lalitpur,12500000,2,1,1.0,1,East,2074.0,683.0,20.0,None,683.0,11,18301.61054172767
Other,Kathmandu,2000000,0,0,3.0,0,West,2074.0,8661.0,10.0,None,8661.0,0,230.92021706500404
Other,Kathmandu,2200000,0,0,3.0,0,South,2074.0,2395.75,18.0,None,2395.75,0,918.292810184702
Other,Kathmandu,4500000,0,0,3.0,0,North,2074.0,8659.0,19.68504,None,8659.0,0,519.6904954382724
Budhanilkantha,Kathmandu,62500000,5,4,3.0,4,West,2060.0,5133.75,13.0,None,5133.75,15,12174.336498660823
Other,Kathmandu,5200000,0,0,3.0,0,North West,2074.0,4449.25,18.0,None,4449.25,2,1168.736303871439
Other,Lalitpur,1550000,0,0,3.0,0,North East,2074.0,7529.5,22.0,None,7529.5,0,205.85696261371936
Bhaisepati,Lalitpur,13000000,3,2,4.0,1,North West,2070.0,65712.0,28.0,None,65712.0,8,197.8329681032384
Bhaisepati,Lalitpur,13000000,3,2,4.0,1,North West,2013.0,65712.0,28.0,None,65712.0,7,197.8329681032384
Other,Bhaktapur,35000000,6,3,3.0,2,North East,2050.0,9685.75,18.0,None,9685.75,11,3613.5559972123997
Budhanilkantha,Kathmandu,36500000,4,5,3.0,4,South,2075.0,14699.75,18.0,None,14699.75,13,2483.035425772547
Budhanilkantha,Kathmandu,26000000,5,5,3.0,2,North East,2074.0,1711.25,15.0,None,1711.25,10,15193.571950328707
Budhanilkantha,Kathmandu,11000000,4,1,3.0,1,South,2074.0,8316.75,15.0,None,8316.75,5,1322.6320377551326
Other,Kathmandu,19000000,8,2,3.0,1,East,2074.0,1369.0,15.0,None,1369.0,4,13878.743608473338
Budhanilkantha,Kathmandu,25000000,5,5,3.0,2,North,2074.0,1711.25,15.0,None,1711.25,11,14609.203798392988
Other,Kathmandu,20000000,12,4,3.0,2,South East,2074.0,1711.25,15.0,None,1711.25,8,11687.36303871439
Other,Kathmandu,15000000,0,0,3.0,0,East,2074.0,1369.0,0.0,None,1369.0,0,10956.90284879474
Other,Kathmandu,29000000,7,5,3.0,2,North,2075.0,1711.25,12.0,None,843345.07,7,16946.676406135866
Other,Kathmandu,2200000,0,0,3.0,0,South West,2074.0,12304.0,13.0,None,12304.0,0,178.8036410923277
Budhanilkantha,Kathmandu,1850000,0,0,3.0,0,East,2074.0,2053.5,0.0,None,2053.5,0,900.9009009009009
Bhaisepati,Lalitpur,3500000,0,0,3.0,0,South,2074.0,1711.25,13.0,None,1711.25,0,2045.2885317750183
Other,Kathmandu,6000000,0,0,3.0,0,East,2074.0,6383.0,16.0,None,6383.0,0,939.996866677111
Bhaisepati,Lalitpur,29000000,3,2,3.0,1,South,2075.0,5014.0,15.0,None,304602.5,12,5783.805345033905
Bhaisepati,Lalitpur,3800000,0,0,3.0,0,South East,2074.0,1711.25,13.0,None,1711.25,0,2220.598977355734
Bhaisepati,Lalitpur,5500000,0,0,3.0,0,East,2074.0,1711.25,0.0,None,1711.25,0,3214.024835646457
Bhaisepati,Lalitpur,5500000,0,0,3.0,0,East,2074.0,2053.5,0.0,None,2053.5,0,2678.354029705381
Bhaisepati,Lalitpur,5500000,0,0,3.0,0,West,2074.0,1369.0,0.0,None,1369.0,0,4017.5310445580717
Bhaisepati,Lalitpur,5500000,0,0,3.0,0,West,2074.0,2738.0,20.0,None,2738.0,1,2008.7655222790358
Other,Lalitpur,25000000,6,3,3.0,2,North,2074.0,5359.25,10.0,None,5359.25,2,4664.831832812427
Other,Lalitpur,40000000,6,4,3.0,3,East,2069.0,4107.0,10.0,None,4107.0,7,9739.469198928658
Other,Others,350000,0,0,3.0,0,North,2074.0,5476.0,16.0,None,5476.0,0,63.91526661796932
Other,Kathmandu,4500000,0,0,3.0,0,North,2074.0,9343.5,20.0,None,9343.5,0,481.6182372772516
Other,Kathmandu,700000,0,0,3.0,0,East,2074.0,5358.25,13.0,None,5358.25,0,130.6396678019876
Other,Pokhara,30000000,5,4,3.0,3,East,2074.0,2053.5,18.0,None,2053.5,3,14609.203798392988
Other,Pokhara,80000000,5,6,3.0,3,East,2065.0,4107.0,0.0,None,4107.0,0,19478.938397857317
Other,Pokhara,25000000,0,0,3.0,0,East,2074.0,4791.5,14.0,None,4791.5,0,5217.572785140353
Sitapaila,Kathmandu,18000000,4,2,3.0,2,South,2074.0,8316.75,13.0,None,8316.75,1,2164.3069708720354
Other,Lalitpur,23000000,7,3,3.0,2,North East,2074.0,9003.25,16.0,None,9003.25,0,2554.633049176686
Dhapasi,Kathmandu,35000000,0,0,3.0,0,East,2074.0,3764.75,20.0,None,3764.75,4,9296.76605352281
Baluwatar,Kathmandu,35000000,11,6,3.0,2,East,2074.0,2395.75,20.0,None,2395.75,0,14609.203798392988
Other,Kathmandu,45000000,6,4,3.0,0,East,2074.0,1369.0,30.0,None,5472.0,0,32870.70854638422
Sitapaila,Kathmandu,29500000,4,3,3.0,2,West,2074.0,2395.75,20.0,None,2395.75,2,12313.471772931232
Bhaisepati,Lalitpur,21000000,10,5,3.0,2,North East,2074.0,8659.0,16.0,None,8659.0,1,2425.222312045271
Bhaisepati,Lalitpur,28000000,12,5,3.0,1,North,2074.0,8659.0,13.0,None,8659.0,1,3233.6297493936945
Other,Kathmandu,170000000,0,0,3.0,0,West,2074.0,2395.75,30.0,None,2395.75,0,70958.9898779088
Chabahil,Kathmandu,3600000,0,0,3.0,0,North,2074.0,11294.25,20.0,None,11294.25,0,318.7462646922106
Sitapaila,Kathmandu,11700000,0,0,3.0,0,East,2074.0,4672.75,12.0,None,4672.75,0,2503.878872184474
Other,Kathmandu,4000000,0,0,3.0,0,East,2074.0,2053.5,20.0,None,2053.5,0,1947.8938397857316
Other,Kathmandu,4000000,0,0,3.0,0,South West,2074.0,8661.0,20.0,None,8661.0,0,461.8404341300081
Other,Kathmandu,11000000,3,2,6.0,1,North West,2071.0,1336.0,20.0,None,1336.0,8,8233.532934131737
Other,Kathmandu,2500000,0,0,3.0,0,North,2074.0,8661.0,26.24672,None,8661.0,0,288.65027133125506
Other,Kathmandu,32500000,0,0,5.0,0,East,2074.0,1026.75,25.0,None,1026.75,10,31653.274896518138
Other,Lalitpur,140000000,5,4,4.0,7,East,2074.0,12321.0,20.0,None,12321.0,13,11362.714065416769
Budhanilkantha,Kathmandu,105000000,4,5,3.0,7,South West,2074.0,10952.0,20.0,None,10952.0,13,9587.289992695398
Other,Others,59000000,5,2,2.0,7,South,2074.0,18139.25,12.0,None,18139.25,13,3252.61518530259
Other,Lalitpur,6500000,4,3,3.0,5,North,2074.0,10267.5,30.0,None,10267.5,13,633.0654979303628
Sitapaila,Kathmandu,12000000,4,2,2.0,1,North East,2074.0,855.625,13.0,None,855.625,4,14024.835646457268
Budhanilkantha,Kathmandu,27000000,5,3,2.0,1,East,2071.0,2738.0,12.0,None,2738.0,4,9861.212563915267
Baluwatar,Kathmandu,72500000,5,2,3.0,5,East,2074.0,4449.25,12.0,None,4449.25,5,16294.881159746024
