Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Area,Road Width,Road Type,Build Area,Amenities
Other,Makwanpur,650000,0,0,3.0,0,East,2074.0,222.25,26.24672, Paved,222.25,0
Other,Makwanpur,15000000,4,3,3.0,1,South,2018.0,200.025,19.68504, Gravelled,200.025,2
Other,Makwanpur,600000,0,0,3.0,0,East,2074.0,222.25,11.48294,None,222.25,0
Other,Nawalparasi,2000000,0,0,3.0,0,North,2074.0,8166.0,19.68504, Gravelled,8166.0,0
Other,Nawalparasi,250000,0,0,3.0,0,North,2074.0,6805.0,30.0, Blacktopped,6805.0,0
Other,Nawalparasi,100000,0,0,3.0,0,West,2074.0,311.15,20.0,None,311.15,0
Other,Nawalparasi,550000,0,0,3.0,0,West,2074.0,16332.0,20.0,None,16332.0,0
Other,Nawalparasi,1000000,0,0,3.0,0,South,2074.0,35386.0,20.0,None,35386.0,0
Other,Nawalparasi,300000,0,0,3.0,0,West,2074.0,6805.0,20.0,None,6805.0,0
Other,Nawalparasi,1300000,0,0,3.0,0,West,2074.0,12249.0,20.0, Gravelled,12249.0,0
Other,Nawalparasi,260000,0,0,3.0,0,West,2074.0,1711.25,20.0, Gravelled,1711.25,0
Other,Nawalparasi,125000,0,0,3.0,0,West,2074.0,466.725,20.0, Gravelled,466.725,0
Other,Nawalparasi,2200000,0,0,3.0,0,West,2074.0,2722.0,20.0, Soil Stabilized,2722.0,0
Other,Nawalparasi,1700000,0,0,3.0,0,West,2074.0,222.25,20.0, Gravelled,222.25,0
Other,Others,800000,2,1,1.0,1,South,2020.0,138.90625,32.0,None,138.90625,1
Other,Others,1250000,0,0,3.0,0,East,2003.0,15651.5,20.0, Soil Stabilized,15651.5,0
Other,Others,250000,0,0,3.0,0,East,2074.0,222.25,20.0, Gravelled,222.25,0
Other,Others,235000,0,0,3.0,0,East,2074.0,288.925,16.0, Gravelled,288.925,0
Other,Others,11000000,3,4,3.0,1,East,2018.0,1369.0,15.0, Blacktopped,1369.0,3
Other,Others,1800000,0,0,3.0,0,East,2074.0,12304.0,12.0, Blacktopped,12304.0,0
Other,Others,899999,0,0,3.0,0,East,2074.0,666.75,0.0, Blacktopped,666.75,0
Other,Others,550000,0,0,3.0,0,South,2074.0,100.0125,6.0,None,100.0125,0
Other,Others,130000,0,0,3.0,0,East,2074.0,277.8125,20.0, Gravelled,277.8125,0
Other,Others,900000,0,2,2.0,4,East,2014.0,355.6,50.0, Blacktopped,1400.0,15
Other,Others,430000,0,0,0.0,0,South,2074.0,4920.0,32.0, Blacktopped,4920.0,0
Other,Others,1800000,0,0,3.0,0,South,2074.0,27380.0,20.0, Blacktopped,27380.0,0
Other,Others,280000,0,0,3.0,0,East,2074.0,1026.75,0.0, Soil Stabilized,1026.75,0
Other,Others,10000000,4,3,2.0,0,East,2074.0,1371.0,7.0, Gravelled,1371.0,0
Other,Others,2100000,0,0,3.0,0,South West,2074.0,1711.25,13.0, Gravelled,1711.25,0
Other,Others,600000,0,0,3.0,0,East,2074.0,24498.0,60.0, Blacktopped,24498.0,0
Other,Others,3650000,4,1,3.0,0,North,2074.0,1361.0,14.0, Soil Stabilized,1361.0,0
Other,Others,200000,0,0,3.0,0,North,2074.0,266.7,15.0,None,266.7,0
Other,Others,15000000,0,2,3.0,0,South,2074.0,1882.375,12.0,None,1882.375,10
Other,Others,600000,0,0,3.0,0,North,2074.0,400.05,20.0, Blacktopped,400.05,0
Other,Others,8000000,3,1,2.0,1,North East,2074.0,200.025,13.0, Blacktopped,200.025,0
Other,Others,330000,0,0,3.0,0,North,2074.0,222.25,13.0, Gravelled,222.25,0
Other,Others,350000,0,0,3.0,0,East,2074.0,577.85,26.0, Gravelled,577.85,0
Other,Others,1250000,0,0,3.0,0,North,2074.0,222.25,20.0, Blacktopped,222.25,0
Other,Others,1550000,0,0,0.0,0,North,2074.0,1000.125,66.0, Blacktopped,1000.125,0
Other,Others,815000,0,0,3.0,0,North,2074.0,3525.175,20.0, Gravelled,3525.175,0
Other,Others,230000,0,0,3.0,0,East,2074.0,355.6,0.0,None,355.6,0
Other,Others,5500000,0,0,3.0,0,East,2019.0,4083.0,1.0,None,4083.0,3
Other,Others,20000000,0,0,3.0,0,North,2074.0,162.0,20.0, Blacktopped,162.0,4
Other,Others,100000,0,0,0.0,0,North,2074.0,1361.0,20.0, Blacktopped,1361.0,0
Other,Others,9500000,0,0,2.0,0,North,2074.0,1711.25,15.0, Soil Stabilized,1711.25,0
Other,Others,15000000,0,0,3.0,0,North,2074.0,200.025,20.0, Blacktopped,200.025,0
Other,Others,19000000,0,0,2.0,0,East,2074.0,466.725,15.0, Gravelled,466.725,0
Other,Others,20000000,4,1,2.0,3,South,2074.0,3422.5,20.0, Blacktopped,3422.5,0
Other,Others,15000000,0,0,3.0,0,South East,2074.0,11978.75,20.0, Soil Stabilized,11978.75,0
Other,Others,1050000,0,0,3.0,0,West,2074.0,20963.0,15.0, Gravelled,20963.0,0
Other,Others,350000,0,0,3.0,0,South,2074.0,244.475,20.0, Blacktopped,244.475,0
Other,Others,300000,0,0,3.0,0,East,2074.0,222.25,12.0, Blacktopped,222.25,0
Other,Others,1850000,0,0,0.0,0,South,2074.0,8660.0,16.0, Blacktopped,8660.0,0
Other,Others,9000000,7,3,3.0,0,East,2074.0,1026.75,24.0,None,2200.0,5
Other,Others,875000,0,0,0.0,0,East,2074.0,15.0,40.0, Gravelled,15.0,0
Other,Others,1700000,0,0,3.0,0,East,2074.0,9583.0,14.0,None,9583.0,0
Other,Others,600000,0,0,0.0,0,East,2074.0,377.825,20.0, Gravelled,377.825,0
Other,Others,390000,0,0,0.0,0,West,2074.0,3280.0,20.0, Blacktopped,3280.0,0
Other,Others,15000000,0,0,3.0,0,North,2074.0,333.375,15.0, Blacktopped,333.375,0
Other,Others,350000,0,0,3.0,0,North,2074.0,2722.0,20.0, Soil Stabilized,2722.0,0
Other,Others,15200000,11,2,3.0,2,South,2018.0,817.0,10.0, Gravelled,1384.89803272,8
Other,Others,6700000,0,0,3.0,0,East,2074.0,266.7,33.0, Blacktopped,266.7,0
Other,Others,6400000,3,1,1.0,0,North,2074.0,133.35,15.0, Soil Stabilized,133.35,4
Other,Others,2200000,0,0,3.0,0,North,2074.0,23137.0,20.0, Gravelled,23137.0,0
Other,Others,25000000,10,4,3.0,0,East,2074.0,155.575,20.0, Gravelled,155.575,6
Other,Others,10000000,0,0,3.0,0,East,2074.0,21305.25,25.0,None,21305.25,0
Other,Others,350000,0,0,3.0,0,North,2074.0,5476.0,16.0,None,5476.0,0
